"","Symbol","tissue","subject","tissue.outphase","tissue.inphase","subject.outphase","subject.inphase","Residuals"
"1103","ADA",0.8978216708146,0.0133996596484926,0.0175721842285722,1.51074707944134e-09,0.00010527418026763,0.000199781303741948,0.0709014283135788
"1104","METAP1D",0.140391132152566,0.0428871957888522,0.0765426868308032,0.0908928049649147,0.00144890856013983,0.00294865164646674,0.644888620056257
"1105","IFFO1",0.981344690061391,0.0037035127638798,0.0021186665133062,0.00114545015761471,0.000162601123020054,0.000660255356228963,0.0108648240245597
"1106","SAC3D1",0.869798341855704,0.0142646105744853,0.0520370482977054,0.00832070533376506,0.00808763987469541,0.000601646957388472,0.0468900071062566
"1107","INTS7",0.886323284070708,0.0132731228720689,0.017496169886581,8.4637079938844e-05,0.00889709062347335,0.0034162776412038,0.0705094178260262
"1108","CLIC5",0.973978070192571,0.00213589793628264,0.00429074433952586,2.83071572362679e-05,0.000154567007080669,0.00137529347015168,0.0180371198971522
"1109","TUBG2",0.315950642697361,0.162650087468803,0.0214042128416154,0.136827967976291,0.0211710629402367,0.0558889500522428,0.28610707602345
"1110","TPST2",0,0.215218895941062,0.391158746592262,2.32562409561705e-05,0.0522316318766063,0.0395503199451359,0.301817149403977
"1111","MORC2-AS1",0.00362605352450607,0.519703771390768,0.168253722536345,0.0289981527757486,0.00777989489203333,0.0572810089003774,0.214357395980221
"1112","VASN",0.807524627126601,0.038910413558693,0.041919350510932,0.0226525922503812,0.00302199537562755,0.00879498760869697,0.0771760335690681
"1113","CTSV",0.371707886500706,0.0214592713184736,0.000546544163536141,0.0795958373774461,0.0416159177114372,0.016684880883774,0.468389662044627
"1114","TPPP3",0.181090483692886,0.175530116791417,0.213776868611767,0.00403480311854717,0.0263893678927581,0.0676492898542506,0.331529070038375
"1115","EPC2",0,0.094950856566901,0.377975741768658,0.0827325127535254,0.0534845341851039,0.0464206838651753,0.344435670860637
"1116","ARID5A",0.889663215483573,0.0127180879278019,0.0262054222951287,0.0049084468161569,0.00758050415289737,0.00601919000887517,0.0529051333155666
"1117","NSUN5",0.106937012586006,0.0947679765989442,0.31995710932122,0.00630298482896287,0.102752278290932,0.0433652670244744,0.325917371349461
"1118","NOTCH4",0.977917053882711,0.00372786331641659,0.0025027996143072,0.00122226486721677,0.00047771683631587,0.000117617551802324,0.0140346839312302
"1119","ATP6AP1L",0.202555202401744,0.341117688054033,0.146304058949602,0.0301856070257378,0.101915266613481,0.0229561669996471,0.154966009955755
"1120","TAS2R10",0.57720262731436,0.0307805494973813,0.0433817223773481,0.024247392554582,0.00876863357084948,0.000624728949491183,0.314994345735988
"1121","TRIM35",0.847150855693918,0.0290589695676494,0.00157603307309457,0.0658779232026096,0.0085227045530965,0.00387981962488888,0.0439336942847427
"1122","IGFALS",0.0324914480359485,0.0918317205610667,0.377313574340108,0.0901594473413599,0.0377275760847182,0.0498982523694583,0.320577981267341
"1123","C8orf48",0.109916282346043,0.131485726905376,0.139655428545187,0.000451495940156287,0.0368670637703566,0.0778646200513555,0.503759382441526
"1124","HEYL",0.843356924312381,0.0253386870689363,0.0388625351004549,0.0093445085188585,0.00232714381082143,0.000876703452082878,0.0798934977364656
"1125","ZNF783",0.219481796424209,0.224963551836261,0.197120041313155,0.0015318334276791,0.0139689144137924,0.0699827279087759,0.272951134676128
"1126","BRD4",0.773826513160728,0.0458482734025388,0.0607854390478945,0.0159603851119175,0.00734860506854219,0.0159328852072936,0.0802978990010857
"1127","TMEM121B",0.752844731671517,0.0263605196281542,0.0685470248368848,0.00652055572815417,0.000328976715624426,0.0082712914406085,0.137126899979057
"1128","CDADC1",0.354545428748734,0.0480917848807293,0.153171025971887,0.0144084706133396,1.44333575261919e-06,0.00012141702629389,0.429660429423264
"1129","ZNF524",0.973246546500778,0.00732028850980456,0.0094196816828542,5.98351963809062e-07,0.00167937518912225,0.000604233847810973,0.00772927591766578
"1130","ATG16L2",0.777625603386307,0.0165903900375789,0.105319043606692,0.00676971258662777,0.0263225721992485,0.00915846370791451,0.0582142144756307
"1131","CEBPA-DT",0.796499647338237,0.0423404615067927,0.0537839959974199,0.0030822470532582,0.00229013591101129,0.0156791438243953,0.0863243683688858
"1132","AOC3",0.975239900068764,0.0040618563581929,0.00411049837517973,0.000206621025254898,0.000975040730284779,8.93907336088081e-05,0.0153166927087149
"1133","HSPB2",0.958972837364692,0.00811474085591015,0.00685025086322546,0.004575220951101,0.000120075813183365,1.28059964319264e-05,0.0213540681554563
"1134","FGD2",0.59945226132788,0.0376795813449513,0.0635495396940211,0.0226718128427973,0.0114200187002211,0.00544190076594829,0.259784885324181
"1135","ANKFN1",0.957776350363373,0.00708309329560014,0.00610458710582574,0.000225969706800575,6.20569588281257e-06,0.000225455015779384,0.0285783388167388
"1136","KCTD4",0.944807865320015,0.00509050585823658,0.0206245968622761,6.82035973028005e-06,0.00125286734969038,0.00210738296375691,0.0261099612862945
"1137","FAM20A",0.97700737401247,0.00169553331125969,3.60211587759592e-05,0.00497105307068877,5.68616006359829e-05,0.000939538502994647,0.0152936183431747
"1138","GKAP1",0.846049729348287,0.0168802967359619,0.0299205261090133,4.15822260562816e-06,5.27124442052699e-05,0.0113378666052654,0.0957547105346616
"1139","CRTAP",0.772841059111162,0.0578646432697642,0.0194610645320791,0.000510699054607328,0.00271452926615703,0.0266898006848282,0.119918204081402
"1140","CHRD",0.938764903296036,0.0152149735799705,1.54621973174598e-06,0.0114027493792205,0.000745388090383783,3.41358168075743e-05,0.0338363036178495
"1141","MUM1",0.506349745761324,0.0609218796098285,0.147014433867563,0.0199796051914885,0.0440776115769463,0.0201871177009702,0.201469606291879
"1142","NIPSNAP2",0.86368181982428,0.0284777326750239,0.0468519910738641,0.000293966522073518,0.000952972962410908,0.00892572106900762,0.0508157958733399
"1143","PRSS27",0.492937448470742,0.0506192223258204,0.114806386200267,0.0334816201562895,0.00424063860238736,0.00281788036389806,0.301096803880596
"1144","KLF12",0.590355656492341,0.0835230846507383,0.101854376375852,0.0505198295777647,0.00162324877914028,0.00451990840018886,0.167603895723974
"1145","TRMT2A",0.0886172081032171,0.237417097052643,0.0608248078893335,0.0464520665795775,0.0204084442004571,0.0754888861869604,0.470791489987811
"1146","RNF126",0.975509348817297,0.00356812608010423,0.0115993751176618,0.00147400243772452,0.000447251489859478,0.000602337159294097,0.00679955889805881
"1147","PRSS23",0.973479952966781,0.00582300076106693,0.0069501489543214,0.000200447991961925,0.000207590000899432,0.000389494265916467,0.0129493650590524
"1148","C19orf73",0.962344830383693,0.00151724389724218,0.0108544374278985,0.00182277271385928,0.000506074550568665,0.000276374633283803,0.0226782663934544
"1149","CDH19",0.904746506752299,0.0119478731533922,0.00327388008728854,0.00664502065481249,0.00767791793919734,0.00386578629990699,0.0618430151131034
"1150","PCDHGB4",0.781982850020827,0.0849984773648459,0.0533045019979579,0.00386580013595466,0.000754881164556737,0.000240324193390407,0.0748531651224672
"1151","GTSE1",0.616384757882972,0.0401982418976058,0.0452104800416985,0.0204657435853866,0.00583881008188005,0.0247994716258721,0.247102494884585
"1152","TSPAN9",0.426425037419556,0.217149747822952,0.0491501884955054,0.0379006757362701,0.00946634949952889,0.0589382318875242,0.200969769138663
"1153","RNASE7",0.922482685796911,0.0050252656982119,0.0208002446738494,0.000124743674452377,0.000166990272597065,0.000372895557175368,0.0510271743268025
"1154","LAMA2",0.965418892701644,0.00587723894440435,0.000244848724069225,0.00506390628940021,0.000166926069755062,0.00025590506482382,0.0229722822059034
"1155","BDNF",0.536618309424709,0.0777699463321571,0.0553902898370375,0.0214063201817675,0.00445624079955419,0.00641492277555176,0.297943970649223
"1156","C16orf86",0.843047041907152,0.017864858604435,0.000426017234051845,0.0204673877554987,0.000425477326937192,0.0122699122448034,0.105499304927122
"1157","BCAR3",0.488985731207422,0.0823635837472584,0.142676531376046,0.00027463901260939,0.0228444977982271,0.0187419433003361,0.244113073558101
"1158","CORO6",0.63511662672955,0.0789688054010756,0.110454000404182,0.000822772724835009,0.00217291047805875,0.000221513834937523,0.172243370427362
"1159","PHLDB2",0,0.120536407713195,0.0387110551061264,0.110374922490473,0.0292145315929042,0.115624737477145,0.585538345620156
"1160","LRRFIP1",0.941278867985083,0.00986839742227723,0.0244858653520895,0.00169591436115757,0.00243323342346609,0.000633425817763875,0.0196042956381624
"1161","CRIP2",0.177484526012266,0.091786822325113,0.169974510730419,0.121973773920321,0.0176363497725379,0.0721486906666489,0.348995326572694
"1162","SERTAD4",0.833054024470762,0.0125484761891227,0.0272155787340124,0.0250171321638026,8.58170630488846e-05,0.0127445644216626,0.0893344069575882
"1163","PRKCE",0.547244807442917,0.184643644284149,0.066150566698844,0.018246543629157,0.00596406643944318,0.00579713314263802,0.171953238362851
"1164","RARRES2",0.952565712274015,0.0073644518017812,0.00235965321350345,0.00322777891503758,0.00102657851393594,0.00116540994975432,0.0322904153319723
"1165","FAM27C",0.751359895100182,0.096718319379571,0.0372675118449386,0.0122108872512319,0.0071545666035859,0.00859501421507698,0.0866938056054139
"1166","MPIG6B",0.960316150956429,0.00519454852642381,0.00821845514468215,0.000254183075035512,0.000807741489780648,0.00242281532042061,0.022786105487228
"1167","SH3BP5",0.951069964477492,0.0103478337942336,0.00538459671259589,0.00419741741488961,0.00110792708480396,0.000855926295968067,0.0270363342200173
"1168","FBXO44",0.311512161841796,0.126455824801604,0.11467692645114,0.0220268632351021,0.0824019782247232,0.0211118004672701,0.321814444978365
"1169","INVS",0.218791739181369,0.259793395476971,0.148091843645164,0.0671606056538084,0.0214670574649253,0.00790269752274217,0.276792661055021
"1170","TMEM86A",0.949454493408402,0.00484663439291061,0.0108712956373254,2.77361888296862e-05,0.000169746063300593,0.000230810443869291,0.0343992838653628
"1171","NAGK",0.134476990830894,0.229772388982368,0.357429539297548,0.0316428872304948,0.0129480962045584,0.0315769071033194,0.202153190350818
"1172","FAM84A",0.862929100036437,0.00369502888102501,0.0533867088427868,0.00807626218892861,0.0118318686334371,0.00467135310187416,0.055409678315511
"1173","TFCP2L1",0.797444988813344,0.0529651403663461,0.00579074005772682,0.0217770872080802,0.00725673527992533,0.0128736002462572,0.10189170802832
"1174","MAML2",0.0334579908618339,0.547791537919761,0.00384630912386401,0.114582306105879,0.0576297709970725,0.0289860307985464,0.213706054193043
"1175","SPR",0.928727094979512,0.0111759875824008,0.02161074627856,0.00101621151650152,0.000806881944369962,3.60878842164441e-07,0.036662716819813
"1176","HIVEP2",0.0483173319534653,0.174384042655389,0.0658820364020794,0.182719630492629,0.0118146469115016,0.0292505292823946,0.487631782302542
"1177","PPFIA4",0.46524578938621,0.0934428130926835,0.0863486368074229,0.0836053796120316,0.000204738001712152,0.00351095679318284,0.267641686306757
"1178","MTR",0.65452328413486,0.0419237414699184,0.150899857168532,0.00942051520747964,0.000126891634903864,0.000986917460315055,0.142118792923991
"1179","ZNF143",0.46776504534432,0.0528081530682002,0.294807558410261,0.0243241880454194,0.00493349718128621,0.00904092214995141,0.146320635800562
"1180","CASP9",0.954602801205491,0.00211592468254515,0.0133368497457699,4.14093053917948e-06,0.000588386732716326,0.00251881993980041,0.0268330767631385
"1181","HES5",0.992138413625873,0.000697185281529077,0.00154561110507101,0.00101068175973588,8.83476230270089e-05,0.000284573880580365,0.00423518672418351
"1182","RFX2",0.0269278657289636,0.0435612001422447,0.324858788793992,0.0595916024443486,0.106762231191829,0.0917431033056572,0.346555208392965
"1183","TBC1D31",0.0812849739347119,0.0332135167417721,0.107541502956542,0.0888840490980884,0.00330212032968456,0.00376974166985757,0.682004095269343
"1184","FAM92A",0.907537573059129,0.00783992974586495,0.0117782268279356,0.012083524822537,0.00204572630115575,0.00130320122101027,0.057411818022367
"1185","METTL27",0.766346012477188,0.0994673368621515,0.0197211743190892,0.000608156726080181,0.00622159105226831,0.00240996170931238,0.105225766853911
"1186","MAT1A",0.812951547985242,0.0853610218863451,0.041261941197771,0.0126484839127667,0.00149289991988927,3.31400944674837e-05,0.0462509650035181
"1187","TYRO3",0.993978686375831,0.00130088906141819,0.00201633040725787,0.000230675506213934,3.88015455175525e-05,0.000362694895906703,0.00207192220785441
"1188","MYEOV",0.231772945809855,0.0621547286505644,0.130268693632708,0.0522648149719888,0.0619092460286876,0.0626389006572906,0.398990670248905
"1189","ASPG",0.946821161065842,0.00856314235526638,0.00647879795351054,0.00619784576041342,0.000544098561393086,0.00201535011484496,0.0293796041887298
"1190","BCL6",0.758069275070537,0.0191698122681751,0.013108499769308,0.0658890248868569,0.000539125453833092,0.014522764042395,0.128701498508894
"1191","CLEC7A",0.197102226741175,0.0702015137354762,0.187924867194245,0.000697348381995701,0.0242288190912256,0.00297544224444055,0.516869782611442
"1192","TSHZ3",0.963128827522787,1.75053041852246e-06,0.00351160167202465,0.000584165745524449,0.000800593046402835,9.6146236686585e-05,0.0318769152461564
"1193","CD207",0.880671971628283,0.0511063503417014,0.0174047144044909,0.000108917048630044,0.000154513582711671,0.0028008794143313,0.0477526535798514
"1194","ZNF280D",0.799430443962072,0.0184667158255091,0.0569237590717184,0.00242763828651672,0.00415675424068852,0.0232089291696465,0.095385759443849
"1195","EMCN",0.977891345475048,0.00449060139375588,0.000915999373701658,0.00226349821171137,0.0016809879611637,1.67521202139276e-05,0.0127408154644055
"1196","CRYGS",0.159765607999285,0.148474550318027,0.0979498652161005,0.11278756820557,0.0207037708398633,0.0784245869644794,0.381894050456675
"1197","RASL11B",0.0164369883975952,0.241915319226588,0.146768266548848,0.132034279675111,0.00389946905162838,0.0486534013430764,0.410292275757153
"1198","FAM83D",0.749850851261108,0.0600874430883091,0.0337611838101828,0.000422278052107007,0.00328864418438477,0.0167983038658083,0.1357912957381
"1199","GMDS",0.900331727797626,0.0101883153100021,0.000366746080628288,0.0294284218405011,6.70975196971968e-08,0.000377024402740952,0.0593076974709822
"1200","CDC25B",0.947846859468652,0.00927486709543413,0.00463411487023237,0.0116584984893713,0.000894613799026626,0.00276844407305396,0.0229226022042299
"1201","SLC39A14",0.834542360137813,0.0352703407615584,0.0158076450396172,0.0053415172685868,0.00520829926319979,0.00227238456326007,0.101557452965965
"1202","PIGV",0.63303392798293,0.0562827571682925,0.177282621183136,0.00446778152034125,0.0245676266943335,0.00645026606310778,0.0979150193878593
"1203","SIRT4",0.404089435992776,0.133500344559757,0.0840338993535192,0.0367945832565007,0.0330520469022647,0.0190771928505216,0.289452497084661
"1204","GPR155",0.512229000832774,0.111219679498919,0.121248717382957,0.00556250991190238,0.0139885378214151,0.0127715631232056,0.222979991428828
"1205","NTF4",0.336131494347462,0.116618908410325,0.120630772733062,0.00193579586174186,0.0619130231950851,0.0507127123685247,0.312057293083799
"1206","POF1B",0.972916006013341,0.00346551851239696,0.000318541280739697,0.00252251827410315,0.000319427431763921,0.000895288176845982,0.0195627003108089
"1207","TMEM88",0,0.167527485172474,0.179419831103554,7.38563557463635e-07,3.5412424122969e-05,0.000187002436738267,0.652829530299553
"1208","SULF2",0.878678193074353,0.0233163610592572,0.0208950444341744,0.000894914978417468,0.00170896688811047,0.00653327994925273,0.0679732396164346
"1209","TMEM14EP",0.275609001874597,0.123853706885725,0.011314679139911,0.0696147393440845,0.0133387225324493,0.0491545701914725,0.45711458003176
"1210","MAMDC4",0.157948303718493,0.0530440690290522,0.236028971448456,0.0687006054940705,0.0634230861123504,0.00988165545191487,0.410973308745662
"1211","PLA2G5",0.584675212869485,0.0326125738428167,0.107478850658803,0.0021233495513404,0.0200809609123095,0.00443090774253904,0.248598144422706
"1212","PRLR",0.442165359475633,0.193257707043051,0.0475220959448034,0.0590511828972076,0.000836493158310595,0.00286330009541223,0.254303861385582
"1213","FUT11",0.00151335864806571,0.0825726817789286,0.324315732941193,0.014867058958695,0.025353981456348,0.0862421652117913,0.465135021004979
"1214","CNRIP1",0.973915870411007,0.00107856405768084,0.00233792719628631,0.00240974526060293,0.00231856266757719,8.78563716398662e-05,0.0178514740352062
"1215","FBXO4",0.124401321871087,0.0882741014191305,0.456210313006114,0.0384212840806583,0.0267521614210448,0.047065524653752,0.218875293548213
"1216","LINC01588",0.457310755652453,0.102018137673465,0.134658221148222,0.00664725318811847,0.0443551774418735,0.0164930938336803,0.238517361062187
"1217","GEM",0.894815842625733,0.0104774780850465,0.00555098771076187,0.0230049728247725,0.00612210014709363,6.10947292385226e-05,0.0599675238773542
"1218","SVOPL",0.642276632928713,0.024138127790672,0.024404246634356,0.0199591622371194,0.00197069344503325,0.0024179948735927,0.284833142090514
"1219","PAQR6",0.894689425673999,0.0353826931836305,0.0224438394059138,0.00805309186858887,0.00350734977188243,0.00609617479917122,0.0298274252968145
"1220","CSRP2",0.83238742901671,0.0349449844331688,0.019873046825573,0.0207856974085189,0.00361795173481394,0.00310253468788854,0.0852883558933265
"1221","TGFBR2",0.913312363585445,0.0338277799002878,0.0124939613701187,1.7719740351431e-05,0.00162749234780077,8.05913704213785e-05,0.0386400916855753
"1222","KIF26A",0.945704644781112,0.00436755546460521,0.00720856733759009,3.409938743793e-05,0.00114233697776851,0.0014047524559137,0.0401380435955725
"1223","SNHG15",0,0.0978300961601228,0.290556040532166,0.126279007451087,0.0390541123340195,0.0581469081669363,0.388133835355668
"1224","SMAD5-AS1",0.944471083392619,0.0110728436452465,0.00292540944166888,0.00408175974938354,0.00500186558651047,0.0023170558340422,0.0301299823505294
"1225","ADCY10P1",0.00100065519172941,0.114018939102656,0.11279925346816,0.086639676228555,0.0325009712336111,0.113708117799922,0.539332386975367
"1226","MAB21L3",0.890338534770087,0.0102103530033489,0.0306961457545343,0.00616181453556662,0.00926098275284476,0.0076501182728161,0.045682050910802
"1227","LMBR1L",0.109472275012098,0.224776682816376,0.103177067623433,0.179495268264338,0.00712986864410075,0.0113182156503996,0.364630621989255
"1228","RELT",0.781448515325983,0.0648991962869224,0.0547486183353776,0.00515079291917671,0.00511364619736455,0.000734861633163376,0.0879043693020122
"1229","CYP39A1",0.791695864204143,0.0749346730540568,0.0108191499250541,0.00608496463429001,0.0253998132788182,0.00781706366770361,0.0832484712359347
"1230","PIF1",0.135807395809512,0.094744796181522,0.0445679519416692,0.101268323398251,0.0645267290894918,0.0486851677417933,0.510399635837761
"1231","BDKRB1",0.29014550702379,0.158153002483625,0.00304334714069795,0.120792402628455,0.0125949009701285,0.145537239941946,0.269733599811357
"1232","ID1",0.861258000239951,0.025329830760105,0.00519523505773511,0.0327106147417665,0.000146504288156249,0.00516598823020296,0.0701938266820835
"1233","TTC8",0.429809990651403,0.151185761348117,0.209264879341664,0.000579122033069547,0.00213724506841274,0.00585309173966993,0.201169909817664
"1234","NMNAT1",0.764628517940464,0.00807436486410323,0.0771058231127,0.0220469871061413,0.0222867259050458,0.0146715596181722,0.0911860214533738
"1235","EP400P1",0.466299712328229,0.0428750761782342,0.143365636962761,0.0172241868586211,0.0303842778979283,0.0165547187412233,0.283296391033003
"1236","CRY1",0.522648927655227,0.0821145364513794,0.146918263708204,0.00653982598535945,0.0154625325290922,0.0724927034095256,0.153823210261213
"1237","HHEX",0.858021046375257,0.029771177175776,0.019062904598578,0.0187822540894633,0.00527583691658369,0.00384207386225892,0.0652447069820836
"1238","HHAT",0.200842045001379,0.19882850097041,0.0176471299057837,0.288283895839884,0.00296231402630392,0.0708265306115136,0.220609583644726
"1239","CLDN8",0.44908274308409,0.0753750178505748,0.0167109155511017,0.0992052948077778,0.00338283990834219,0.00200945430074015,0.354233734497374
"1240","SLC52A1",0.699985056016462,0.195666721980458,0.0220802226805107,0.000583981754583707,0.0153440929506642,3.45181322524526e-05,0.0663054064850688
"1241","ARL15",0.067660708162923,0.343857358107629,0.00919184048042511,0.138587052719378,0.0385166681626083,0.0372165241580728,0.364969848208964
"1242","H1FX",0.740350164790891,0.0628011634306487,0.0796199994440249,0.0168199867691933,0.0108761753325714,0.00412247379999351,0.0854100364326766
"1243","NPTX2",0.924129556663459,0.0067466530301951,0.00762143954888691,0.00141707200456109,0.00666717902795945,0.00387510304876449,0.0495429966761741
"1244","RRM2",0.0928105625321875,0.102705053160612,0.031464715524209,0.046379291024633,0.0826687764639381,0.126107468911137,0.517864132383283
"1245","HIST1H3C",0.773643447652827,0.0440726881262778,0.0827985950293987,0.0138200873617378,0.00520539265828331,0.0151856038731293,0.065274185298346
"1246","TRNP1",0.216193402015422,0.128254015705487,0.0537756016387258,0.107505735725915,0.000180472937343576,0.00296265686850069,0.491128115108606
"1247","SLC13A3",0.0371687041066355,0.3702388271617,0.130472143543912,0.0425208989681132,0.00718303446787233,0.0389490746446283,0.373467317107139
"1248","OVGP1",0.200723335901275,0.0674989801759294,0.495408952731976,0.0755955023969354,0.00390725449086464,0.0234135891178296,0.133452385185191
"1249","ZNF641",0.835419171076576,0.0393862223392447,0.0121791518404667,0.0133146532397864,0.00266639418877646,0.00671782773571885,0.0903165795794308
"1250","ITPRIPL2",0.591563912326923,0.0554649887168653,0.0315441979807154,0.0840240958643614,0.000209896712037833,6.9519492918215e-06,0.237185956449805
"1251","ARSF",0.751633134646045,0.0341060736708697,0.019217064899333,0.0160482370049532,0.0108641807480796,0.00161267692512812,0.166518632105591
"1252","AMDHD1",0.698495958040844,0.129791765517844,0.0280517249786634,0.0208546407139329,0.00197915445610403,0.00367848955344602,0.117148266739165
"1253","SLC43A1",0.571112555312986,0.063784641904396,0.0940139058977421,0.0603268528852336,0.00560986568213891,0.00329870086589779,0.201853477451605
"1254","TP53I3",0.833981247314967,0.0618746742104605,0.0211665503307003,0.00839424833316942,0.00201269816430473,0.00493791699477607,0.0676326646516221
"1255","NAV1",0.64332128345941,0.0437036455709782,0.0717519365936779,0.00893381364897227,0.000988079247729566,0.0198334410633637,0.211467800415868
"1256","ZNF202",0.368979293702991,0.0618683940294277,0.118570879362632,0.036285676406136,0.0227856298877129,0.0947966938330324,0.296713432778067
"1257","SPRN",0.702116013122845,0.019966064895682,0.0569968684196464,0.00231747841187677,0.0135742385132207,0.00661519755970437,0.198414139077025
"1258","TNFAIP6",0.745789733072673,0.026230226700198,0.00202811316481749,0.0102247438351428,0.0678056503775242,0.00119809344065002,0.146723439408994
"1259","FZD2",0.927521456277464,0.00242603471709297,0.024940583166682,0.00112421160257575,0.00203461333890206,0.00103322336753505,0.0409198775297479
"1260","TMEM89",0.154490709441597,0.0756972957623979,0.308836769143028,0.0300950332503788,0.0984718568629401,0.00270367719027589,0.329704658349382
"1261","DZIP1L",0.491939392222783,0.135789395099333,0.170073671674982,0.00539054906611189,0.0152176103082235,0.017273259971872,0.164316121656695
"1262","NRN1L",0.241021310475334,0.178130752073953,0.199934285635353,0.0441475751546344,0.0153481489261233,0.0199098914863739,0.301508036248228
"1263","PCDHGA2",0.833036216927838,0.0105969212487249,0.084049636227954,0.000896629434944696,0.000507496576535796,0.000811850650331432,0.0701012489336707
"1264","TXNL4B",0.124551222631352,0.26694752678818,0.0186388702201147,0.0765639503114967,0.00635047094076661,0.0913686583347912,0.415579300773299
"1265","MARCH5",0.340318007513458,0.0471189861353156,0.188739563211505,0.00381926734097208,0.0316266015853512,0.00183671153442803,0.38654086267897
"1266","LOC642852",0.558586880200838,0.100765870623683,0.124439713488983,0.000218264523345965,0.0252616816971865,0.0248070938849734,0.16592049558099
"1267","OPA1",0.616254464278399,0.0694822201190045,0.181012606218863,0.00210157992807072,0.0118791967093301,0.0266711388364452,0.0925987939098872
"1268","BORCS8",0.864915886720816,0.0103223700329727,0.0541784766125578,8.20711267085283e-06,0.00475393400568085,0.00779217994458067,0.0580289455707209
"1269","SLC38A9",0.00270239422730077,0.0783353448825865,0.503359830229366,0.01993069402132,0.0773170283647675,0.0167471640419085,0.30160754423275
"1270","CTSG",0.981047099322921,0.00408478470758855,1.271960795812e-05,0.00211271470857338,1.58424250012298e-05,2.99537070594716e-05,0.0126968855208982
"1271","PPP1R3E",0.894815215720499,0.0103950943039002,0.0245185736388268,0.00385865191196698,0.0168032919888727,0.00315834918984929,0.046450823246085
"1272","PLVAP",0.956033841406747,0,0.00238364459315798,0.00409150563626444,0.00871393203059778,0.00152567074620404,0.027251405587029
"1273","RFESD",0.969351972661799,0.00249103188698946,0.00949708191880045,0.00109657302503267,0.0026536591293774,0.00061958674806305,0.0142900946299385
"1274","DHRS13",0.309280718011842,0.182342151345821,0.182317544142824,0.026362467162659,0.00320506237581356,0.0406520342074859,0.255840022753555
"1275","MYRIP",0.965551907305615,0.00225394095752724,0.00682302165400672,0.000860062035686895,0.000570413340790725,0.00287248430943868,0.0210681703969344
"1276","RPP25L",0.346172104977116,0.0888144733246707,0.280996442790409,0.0313713294322872,0.0730081139301349,0.03977875113748,0.139858784407902
"1277","DDX59",0.496679776060933,0.0366522453410884,0.146515044348928,0.0234432852255763,0.0515457384189491,0.0282169088356515,0.216947001768873
"1278","ZGRF1",0.174024310055027,0.133424907775449,0.0994426554755655,0.118350147845753,0.0541384766998757,0.0137508213029368,0.406868680845392
"1279","RHOXF1",0.109868708700394,0.0737635860637341,0.400580585647331,0.0195346003491003,0.00287975504434155,0.0416518665038476,0.351720897691251
"1280","AKR1C3",0.759733305607356,0.0824468214195818,0.0312244605723062,0.00423236829777368,9.74177868509826e-05,0.000227330647721586,0.12203829566841
"1281","CPQ",0.895571637187329,0.0398705684929011,0.00560853849450774,0.0102450504592536,0.00249346499643465,0.000974884357984622,0.0452358560115888
"1282","CCDC80",0.973362910785965,0.003848979010529,5.93262243662959e-06,0.00436657346521238,0.00172710399964403,0.000892184207907449,0.015796315908306
"1283","SLC23A3",0.308786667448134,0.0320044619132593,0.328118830075857,0.0136793717691616,0.0455931792776663,0.11182444914821,0.159993040367712
"1284","CDK20",0.102879329426118,0.0634012025116702,0.296605244341911,0.125648995244208,0.0602004354569221,0.0528813351910776,0.298383457828093
"1285","TPRXL",0.0468363846418212,0.165107474731301,0.0821244488991901,0.0574229852539142,0.0320565540865758,0.0989670226935231,0.517485129693675
"1286","USP18",0.848849283248469,0.051782629821567,0.00791913618750855,0.00508659695748923,0.000938004474847848,0.00498016911288934,0.0804441801972288
"1287","PEX12",0.430149073025586,0.0228808726769112,0.0551257542495741,0.0658896429270783,0.0679184898905204,0.0403479169676729,0.317688250262657
"1288","IDH2",0.0175637698864075,0.227631147541105,0.0486123373061683,0.146229374295122,0.00405381960688068,0.043738525777197,0.51217102558712
"1289","OIP5",0.35049370303589,0.136389967365761,0.0724849189679121,0.00137980506023013,0.00965226868754501,0.0126145421114877,0.416984794771174
"1290","IRX3",0.737112443448244,0.0820982463530697,0.0443126667800679,0.0143393806873606,0.0123550534337995,0.00260069253314084,0.107181516764318
"1291","ZNF436",0.112805624525868,0.231406951171903,0.232126746091868,0.114790730201818,0.00675316138578705,0.0335845259402087,0.268532260682547
"1292","PYCR1",0.957751996408113,0.00787909512395192,0.00884599234626166,0.00566508486411585,0.000126739613642482,0.000390665477830827,0.0193404261660844
"1293","CD34",0.964541861067628,0.00759277861683346,0.00173431158233963,0.00304770603961249,0.0023616206968358,0.000405923893130433,0.0203157981036199
"1294","ADAP2",0.767446356199798,0.0111100886984692,0.0676258253632616,0.0284354641209935,0.000568527258319326,0.0133255288574599,0.111488209501699
"1295","BEND5",0.943911057623169,0.0048614072422699,0.00960232130800834,0.000146204286219498,3.55182838450091e-05,0.000791446173009103,0.0406520450834793
"1296","STBD1",0.66635042314755,0.0368660560243255,0.04311894123331,1.17183330059695e-05,0.000558241445151295,0.0146567589206977,0.23843786089596
"1297","NPTX1",0.908545329693769,0.0238034415669772,0.0117140695464419,0.000296682381432477,1.67414013989331e-05,0.000124601844225676,0.0554991335657544
"1298","ADH1C",0.891938660923897,0.0145615046578107,0.00704687082684859,0.00613199971882673,0.00143896845124596,0.000843017835591987,0.0780389775857789
"1299","ALG8",0.660912350124399,0.0599286045896161,0.141904105447789,0.00693873675283046,0.00633856695473993,0.00299577123309408,0.120981864897531
